,date,actions,transactions
290,2020-03-17,"[-0.20700462 -0.77194685 -0.51609856 -1.          0.66714483 -0.5668452
 -0.28785995 -0.6211586  -0.17748904 -0.74262124  1.          1.
  0.62924165  1.         -0.63085383 -1.         -1.          0.77026534
 -1.          0.19865285  1.         -1.          0.64325607  0.45885974
 -0.26744333 -1.         -1.          1.          1.         -1.
 -0.89030313  0.8697764   1.          0.53162754 -0.49534494  0.07386194
  0.25551438  1.          0.21520162  0.6854098   1.          0.40171003
  1.          0.04233905 -0.8603917   1.         -0.41271254 -0.20710711
 -0.4099083  -0.1082242 ]","[-103.83978271  -58.89873505 -378.18383789 -939.45859528  149.47813416
  -24.05276012  -46.8543396  -214.47512817 -169.14994812 -187.15536499
  186.7532196    73.30142212   76.30593872    4.74045753 -139.70109558
  -76.83666229 -100.30070496  121.12804413 -328.29510498   43.73840714
    0.         -383.87420654  121.24416351    0.          -53.54156494
 -157.01495361 -340.2633667   354.49176025  322.58688354 -492.2180481
 -274.49517822  205.77366638 1560.4519043    37.96200562 -266.82074594
    9.2983427   260.05493164  184.58699036   40.55036926  677.16192627
  287.13684082  311.48040771 1442.54345703   43.71881866  -55.49897385
   19.93935966  -31.49486923  -12.78869915  -14.01450539   -2.71356511]"
291,2020-03-18,"[ 1.          0.5985882  -1.         -1.          0.37384778  1.
  0.33221582 -0.26445797 -0.48376724  0.7878764  -0.46453404 -0.75702345
  1.         -1.         -1.         -0.03590769  0.73330283 -0.03106047
 -1.         -0.9384536   0.53895223  0.12363071 -0.3495125  -1.
  0.06511866 -0.11946458  0.26487154 -0.48790124  0.05093588 -1.
 -1.          0.27467558  0.09814098  0.27278435 -0.43967775 -0.30159897
  0.00622513  0.9262412  -1.         -0.18680067  0.66202396  1.
 -0.780086    0.21967974  0.7486985  -1.          1.         -0.5030315
  1.          0.6147746 ]","[  505.47940063    47.24155045     0.             0.
    82.8130188    319.94674683    53.97179413   -92.52281189
  -459.30465698   199.99807739   -80.09815216   -56.14784622
   124.13354492    -4.83979321  -233.3820343     -2.69529057
    74.56037903    -4.61663914  -320.8863554   -201.58474731
     0.            47.17469025   -64.62090302     0.
    13.19371986   -19.04911041    91.44664001  -177.80656433
    16.53332901  -497.84411621  -310.37585449    66.16711426
   151.79414368    19.44093704     0.           -37.95846558
     6.33575249   172.438797    -194.03083801  -184.55281067
   189.34121704   788.73059082 -1116.19445801   227.74179077
    48.65697479   -19.11472893    76.22892761   -31.38199997
    34.1917038     15.22129154]"
292,2020-03-19,"[ 0.5594441  -0.6329091  -0.7604333   0.01572147 -0.3803071   0.17645913
 -0.28973892 -1.         -1.         -0.3463436   0.79338324 -0.204531
 -1.          0.53821987 -0.3657788  -1.         -0.7550519  -1.
 -0.19203326  0.67710096  0.16519256  0.8846139  -0.72557265 -0.10669178
  0.01601635 -1.         -0.5987049  -0.98739284 -0.31761765  0.11263309
 -0.6349467   1.          0.10111994 -0.6594585  -0.45664495  0.28113857
 -1.         -0.20358022 -1.         -0.6183409   0.93678546 -1.
  0.05416282  0.6726461   0.24513553 -0.01928938  0.03978894 -0.99165744
  1.         -0.39088255]","[ 2.88879547e+02 -5.05026360e+01  0.00000000e+00  1.84880180e+01
 -8.68967514e+01  5.84019432e+01 -4.84607239e+01 -3.66115295e+02
 -9.73160217e+02 -9.05857162e+01  1.39573013e+02 -1.52621403e+01
 -1.23419006e+02  2.70077348e+00 -8.70458374e+01 -7.51740646e+01
 -7.61743088e+01 -1.53703323e+02  0.00000000e+00  1.47592438e+02
  0.00000000e+00  3.44237213e+02 -5.66232605e+01  0.00000000e+00
  3.32383251e+00 -1.66971664e+02 -9.40079346e+01 -3.69124359e+02
 -1.05787918e+02  5.80636826e+01 -2.01479553e+02  2.49626801e+02
  1.58262024e+02 -4.85255623e+01  0.00000000e+00  3.60922699e+01
 -1.02971765e+03 -3.82011833e+01 -1.97339859e+02 -6.22762512e+02
  2.74904175e+02 -8.00000000e+02  7.89937057e+01  7.05789978e+02
  1.63199329e+01 -3.76533300e-01  3.07480836e+00 -8.44100666e+00
  3.47568092e+01 -1.00150433e+01]"
293,2020-03-20,"[-4.3905559e-01  1.0000000e+00  1.0000000e+00 -3.0128944e-01
  8.2184786e-01  2.3844923e-01  6.2457204e-01  4.4532308e-01
  9.7875452e-01 -3.5668403e-01  3.0148470e-01  1.0000000e+00
  6.3663214e-02  3.7567857e-01 -4.1034896e-02 -6.9864649e-01
  9.8608568e-02  5.5215490e-01  1.5056624e-01 -1.0000000e+00
  8.2497424e-01  7.1025491e-01  5.4915452e-01 -3.3451539e-01
 -2.3432419e-02 -1.0000000e+00 -1.0000000e+00  3.7503439e-01
  2.9125500e-01  2.0912080e-01 -2.6274148e-02  3.1262681e-01
 -5.7723665e-01  1.5208976e-01 -2.3079997e-01 -1.0000000e+00
  3.3341721e-01  1.0000000e+00 -1.0000000e+00  4.7959206e-01
  1.0000000e+00 -1.0000000e+00  4.9263546e-01 -1.0000000e+00
 -3.3057806e-01 -1.0000000e+00 -3.1251988e-01 -2.8484306e-01
 -8.6919689e-01  8.6620182e-04]","[-2.32873810e+02  8.28031158e+01  9.69631165e+02 -1.84880180e+01
  1.86692795e+02  8.08625870e+01  1.09845764e+02  1.67931122e+02
  9.54323792e+02 -9.85876007e+01  5.08520813e+01  7.61314240e+01
  8.11215401e+00  1.90783918e+00 -9.95089340e+00 -5.17340393e+01
  1.02084122e+01  8.18082352e+01  5.27932091e+01 -2.08992523e+02
  0.00000000e+00  2.75966492e+02  1.01313667e+02  0.00000000e+00
 -4.94837141e+00 -1.63391220e+02  0.00000000e+00  1.40720566e+02
  1.01467026e+02  1.09794296e+02 -8.30110168e+00  7.39966125e+01
 -9.17093018e+02  1.15313511e+01  0.00000000e+00 -1.32219864e+02
  3.51579834e+02  1.95026062e+02 -2.06044525e+02  4.90641296e+02
  2.91263275e+02 -3.00210999e+02  7.40938904e+02 -1.06432800e+03
 -2.30670834e+01 -1.88879452e+01 -2.46946640e+01  0.00000000e+00
 -2.90621395e+01  2.19996925e-02]"
294,2020-03-23,"[ 0.6147307  -0.13136144  0.41456118  0.73230267 -0.28137285  1.
 -0.20936818 -0.7900206   1.          0.33231607 -0.2587198  -1.
  0.7403422   0.23051299 -0.8100438  -0.4124159   0.11306624 -1.
 -1.         -1.          0.48087212  1.          0.4543054   1.
 -0.19555373  0.54864067 -0.18584901 -0.5960469   1.         -1.
 -1.          0.21523134 -0.52387846  0.5303744  -1.         -0.45042473
 -0.2399705  -0.31758112  0.55825424  1.         -0.21727929  0.684563
 -1.          1.          0.7630257   0.00776607 -0.21895747  0.3227689
  0.5674993   0.23196083]","[ 3.21202759e+02 -1.05569534e+01  3.93351654e+02  8.64992554e+02
 -6.30711136e+01  3.20348541e+02 -3.47699890e+01 -1.76262484e+02
  9.56608276e+02  9.17078018e+01 -4.40669670e+01 -7.50297852e+01
  9.38946228e+01  1.12621737e+00 -1.88798508e+02 -3.03053093e+01
  1.10896654e+01 -1.48836990e+02 -5.27932091e+01 -2.11190567e+02
  0.00000000e+00  3.87074799e+02  8.23073730e+01  0.00000000e+00
 -4.10044975e+01  8.84362259e+01  0.00000000e+00 -2.22659805e+02
  3.39553955e+02 -1.67857979e+02 -3.13615295e+02  5.04920273e+01
 -8.24849609e+02  3.95191307e+01  0.00000000e+00 -5.84841080e+01
 -2.48560760e+02 -6.07980652e+01  1.12342880e+02  9.93640686e+02
 -6.30679855e+01  5.45051575e+02 -1.48293152e+03  1.05782043e+03
  5.06507149e+01  1.45861104e-01 -1.66727943e+01  1.95242882e+01
  1.94889679e+01  5.93843460e+00]"
295,2020-03-24,"[-0.5608705   1.         -1.         -0.3503093   0.6572262  -0.20212889
 -0.7230844   1.          0.9395327   1.          0.18413669  0.9599068
 -1.          1.         -1.         -0.2762806  -0.46577677  0.49664372
 -0.01364391  0.3978827  -1.         -1.          0.18331395 -1.
 -1.          0.145726    0.5860489  -1.         -0.33704612  0.9941728
  0.2306085   1.          0.12183233 -0.01953674  1.         -1.
  1.          1.         -1.         -0.3740712   0.6235737   0.7831072
  0.812471   -0.4558177  -1.         -0.15993121 -0.52105546  0.75200033
  0.23347992 -0.53744334]","[-300.50604248   85.16248322 -959.12219238 -421.25747681  152.50283813
  -64.46793365 -123.58726501  374.95593262  923.19219971  297.01263428
   33.19381332   70.14883423 -133.81864929    4.96375656 -233.84919739
  -21.51708221  -46.6906662    77.76266479    0.           91.91778564
    0.         -398.86721802   34.2253952     0.         -226.5375061
   25.185009    214.92657471 -148.92417908 -117.4196701   535.14599609
   74.32989502  241.70236206  195.33175659   -1.50456202  826.76055908
  -42.80298376 1054.47412109  197.46688843 -209.26280212 -379.69064331
  185.67915344  649.15960693 1228.93115234 -492.20120239  -69.55554199
   -3.20805979  -42.23292542   44.44882584    8.59236813  -15.28789139]"
296,2020-03-25,"[ 0.6507475  -0.38582307 -1.          1.         -0.4562268   1.
 -0.15590326 -0.9453311  -0.6120574  -0.6423308  -0.90233636  0.8125533
 -0.3569484  -0.4337722   0.94221175 -0.586112   -1.         -0.6455431
 -0.17000078 -0.5954173  -1.          1.          0.20752253  0.33270982
 -1.         -0.06645836  0.3182078   1.         -1.          0.9665806
  1.         -1.         -0.66799587 -0.10072647 -1.          0.10660832
  0.21748713  0.74289966  0.90925366 -1.          1.         -0.6228354
 -0.82947755  0.65686184 -0.22150375 -0.72761756  1.          0.5450451
  0.91726357 -1.        ]","[  341.03759766   -31.34611893  -403.86062622  1189.1171875
  -103.86968231   304.63842773   -25.50481033  -343.71673584
  -583.30065918  -177.72715759  -149.79022217    57.05122757
   -46.85247803    -2.07769823   200.30436707   -43.86855698
   -94.88656616  -104.7935791      0.          -136.35906982
     0.           396.69946289    37.59725189     0.
  -224.3218689    -11.09666348   110.70639038   389.34140015
  -338.89575195   518.1126709    313.0380249   -230.71670532
 -1048.6262207     -7.51074648  -804.62176514    13.91274071
   223.51304626   139.2021637    181.40013123 -1003.25054932
   293.62539673  -503.05743408 -1230.05834961   704.89331055
   -15.17130375   -14.12628555    76.41988373    31.70828247
    33.4271698    -28.71475601]"
297,2020-03-26,"[ 0.6405593   0.04024853 -0.5995517  -1.          1.         -0.07597736
  0.77884215 -0.73596936  1.         -0.6655673  -1.         -0.48716274
 -0.11123169 -0.15586744  0.32144982 -0.21645994  0.06791611 -0.2162339
  1.          1.          1.         -0.30016473  0.24366929  0.21225162
 -0.5964534  -0.08873773 -0.477226   -1.          0.6559582  -0.22246207
  0.02928592 -0.06756362  0.10688288 -1.          0.7632327   0.01768996
 -0.01509045 -1.         -1.          0.98325264  0.02410347  1.
  1.          0.12079363 -1.          0.59462667 -0.40691224 -0.06228351
 -0.88719475 -0.25726855]","[ 3.32720062e+02  3.14114285e+00  0.00000000e+00 -1.17857812e+03
  2.23170456e+02 -2.27643414e+01  1.23570816e+02 -3.12391968e+01
  9.44126587e+02 -1.70431915e+02 -1.62888199e+02 -3.29322433e+01
 -1.38610954e+01 -7.29921460e-01  6.63269958e+01 -1.57887707e+01
  6.36167574e+00 -3.33378372e+01  3.39208435e+02  2.28078262e+02
  0.00000000e+00 -1.17703346e+02  4.36990318e+01  0.00000000e+00
 -1.25798492e+02 -1.42126808e+01 -1.64971405e+02 -3.74114288e+02
  2.16683792e+02 -1.17888191e+02  9.01299191e+00 -1.53971510e+01
  1.66785583e+02 -5.09125537e+01  6.03651428e+02  2.21715951e+00
 -1.53289652e+01 -1.78389847e+02 -1.88568954e+02  9.67730225e+02
  6.96837521e+00  7.81396484e+02  1.45441858e+03  1.29091644e+02
 -2.52563015e+01  1.10436764e+01 -2.95579319e+01 -3.62024593e+00
 -2.98614197e+01 -7.17604160e+00]"
298,2020-03-27,"[ 0.44825172 -1.          1.         -0.71412754 -1.          1.
  0.59500146  0.25544542  0.5726984  -0.7301699   0.12172332 -0.22739308
  0.81807274  0.22865751 -1.          0.3726902   0.31946403 -0.2052852
 -0.33915022  1.          0.14286993 -0.82087153 -0.48265484  0.61590797
 -1.         -1.          1.          0.06577971  0.61244684  0.42460614
  0.8831658   0.96270865  1.          0.62394184  0.50494206  0.57144403
  0.10429181 -1.          1.         -0.7670642  -0.8370053  -1.
 -1.         -0.11722114  0.61733186 -1.         -0.03790909 -0.5259626
  0.98918855 -1.        ]","[ 2.31012329e+02 -7.89216156e+01  9.37136841e+02 -4.54274139e+02
 -2.25949890e+02  3.03188324e+02  9.37391052e+01  8.91924591e+01
  5.48887695e+02 -1.91069916e+02  1.80253410e+01 -1.51487522e+01
  1.02365295e+02  1.08605838e+00 -2.03878586e+02  2.72025528e+01
  3.04913559e+01 -3.10778275e+01 -1.18266411e+02  2.31336899e+02
  6.60405159e+00 -3.26146454e+02 -8.73510666e+01  0.00000000e+00
 -2.13680695e+02 -1.63232254e+02  3.40050476e+02  2.50904770e+01
  1.97812347e+02  2.31971985e+02  2.76804169e+02  2.23239899e+02
  1.56045190e+03  4.57027931e+01  4.06287354e+02  7.22931442e+01
  1.05940239e+02 -1.82197159e+02  1.88708435e+02 -7.66588928e+02
 -2.44914551e+02 -7.87500793e+02 -1.44254346e+03 -1.27104813e+02
  4.24971199e+01 -1.93336010e+01 -2.74150062e+00 -2.84180298e+01
  3.40969009e+01 -2.84594440e+01]"
299,2020-03-30,"[-0.8660992  -0.7694177  -1.         -0.14356239  0.9588236  -1.
  0.04509332 -1.         -0.5339251  -0.28907368 -0.51009256  0.8436728
  0.8959999   1.         -0.49650043 -0.5067571   0.33953705  0.9315861
  0.9379605  -0.06464174  0.78779554  1.         -1.         -0.35429418
  0.12736228 -0.7989341  -1.         -0.86715096 -0.49299297 -0.53940743
 -0.42243344 -0.93877417  0.7008857   0.19820859  0.20893575  1.
  1.          1.          0.73116934  0.763832    1.          0.15930663
 -1.          0.33758357  0.8748238  -0.80319375 -0.35550997 -0.5454173
 -1.          0.9084456 ]","[ -445.91882324   -62.59173965  -930.56152344     0.
   215.78213501  -295.27792358     7.10419703   -89.19245911
  -513.67596436   -74.02313995   -78.65996552    55.82763672
   111.68169403     4.70299196   -99.06668854   -37.16666412
    31.54218102   144.92672729   323.9798584    -15.52641392
    37.35012436   394.24713135  -179.02474976     0.
    26.50752258  -128.94685364  -333.15344238   -40.31758881
  -158.34959412  -283.78811646  -131.8341217   -216.4909668
  1087.25134277    14.61635399   168.11424255   126.50957489
  1009.93780518   181.18305969   138.74971008   743.31646729
   293.45477295   126.44185638 -1442.12648773   369.90594482
    60.6219902    -15.20791245   -26.74579811   -28.66802979
   -33.52298355    25.46408844]"
300,2020-03-31,"[-1.         -1.         -1.          0.1826277   1.          0.25581515
  0.6376787  -0.55662155  1.         -0.28251204 -0.7285971   1.
 -1.         -0.19652484  0.707039   -0.838104   -0.37496236  0.25604153
 -0.12262887  1.          0.6423968   0.6066079   0.3507802  -1.
  1.         -0.00405057  1.          0.41258308  1.          0.95291114
  0.96447253  1.          1.          1.          0.39573064 -1.
 -0.74472004  0.88266814  1.          0.04628327  1.         -0.80282575
 -1.          0.19319224 -0.44775394 -1.         -0.02906793 -0.16962297
  0.3280992   0.8014821 ]","[-5.12852051e+02 -1.19860811e+01 -6.57531738e+00  2.17652313e+02
  2.28080338e+02  7.39923248e+01  1.00678047e+02  0.00000000e+00
  9.60245850e+02 -6.96098506e+01 -1.10161827e+02  6.63107071e+01
 -1.28633240e+02 -9.27272439e-01  1.44781204e+02 -6.24145622e+01
 -3.48206825e+01  4.06157265e+01 -4.37494621e+01  2.58097809e+02
  3.12804317e+01  2.40454071e+02  6.20628014e+01  0.00000000e+00
  2.03755630e+02 -6.55018091e-01  3.26923462e+02  1.63142105e+02
  3.22786804e+02  4.80588623e+02  3.02659393e+02  2.41238220e+02
  1.54216272e+03  7.43501053e+01  3.20429657e+02 -1.27168541e+02
 -7.50680420e+02  1.61724808e+02  1.91764847e+02  4.47882462e+01
  2.94649750e+02 -6.50524841e+02  0.00000000e+00  2.17191956e+02
 -3.30687828e+01 -1.91768608e+01 -2.33179927e+00 -9.02064610e+00
  1.03932266e+01  2.22417297e+01]"
301,2020-04-01,"[-0.07597929 -0.16873753  1.         -0.10490603  0.6204762   0.8994006
  1.         -0.16467234 -0.75579417  0.00579567  1.         -0.70759976
  0.79915124 -0.45192102 -1.          0.28522557  1.          0.9326608
  0.35176888 -1.         -1.          0.07629213  0.7621134   1.
  0.3282312   0.836699    0.3180069   0.5994341  -1.         -1.
 -0.323705   -0.22269963  1.          1.          0.09819104  0.3370663
 -0.535048   -1.         -1.          1.          1.          0.66672635
  0.5224597   0.8318713  -0.48873287 -1.         -0.6159265  -0.10905278
 -1.         -0.07832021]","[ -39.46525192    0.            0.         -126.15266418    0.
    0.            0.            0.         -732.69952393    0.
    0.          -46.24333191    0.           -2.05746818 -204.29426575
    0.            0.            0.            0.         -262.14105225
  -49.30738068    0.            0.            0.            0.
    0.            0.            0.         -328.67059326 -520.75738525
 -101.58127594  -55.8415947     0.            0.            0.
    0.         -546.67022705 -184.52159119 -193.29423523    0.
    0.            0.            0.            0.          -36.49809647
  -19.2298069   -47.77639008   -5.27222347  -32.10377884   -2.26846123]"
302,2020-04-02,"[ 0.11906532 -1.          0.22032592 -0.70597434 -0.53778803  1.
  0.67148805  0.6869359  -0.260567   -1.         -0.4070572  -0.70603585
 -1.          1.         -1.          0.7226962   1.          0.02297679
  1.          0.5004144  -0.08751357  1.         -0.38173714 -1.
 -0.44549072 -0.65796345 -0.75072694 -0.02256218  0.61082333  1.
  1.         -0.8146584   1.         -0.81894165  1.          0.4215366
 -0.22253881  0.6749105  -1.         -0.65771395 -0.1912888   0.14192784
  1.         -0.514401   -0.72460353 -1.         -1.         -0.5727021
  0.1450027  -1.        ]","[  62.21278763    0.          205.75056458  -91.49964905 -123.60272217
  291.05981445  107.73180389  242.25756836 -253.57345581    0.
  -64.73390961  -47.18191528 -124.31347656    4.58573675 -201.82530212
   54.39687347   94.62689209    3.65276885  347.52630615  128.56124878
   -4.29390955  397.00814819  -66.91765594    0.          -88.65875244
 -108.3502655  -254.32681274   -8.52896595  200.13084412  526.6484375
  312.84805298 -212.10643005 1555.83911133  -60.73910141  816.19329834
   53.8870163  -226.93222046  125.7383194  -194.69798279 -654.78051758
  -55.97265625  115.55947876 1470.58825684 -587.18896484  -33.55223083
  -19.33882141  -77.55978394  -20.68222141    4.65274763  -28.93046379]"
303,2020-04-03,"[ 0.22492085 -0.578301   -0.5899876  -1.         -0.83977604 -0.5198507
  0.92026365 -0.73458326 -1.         -0.3566091  -1.          1.
 -1.         -0.8206829   0.86481255 -0.36485544  0.31803194 -1.
  0.41989103  0.19972654  0.07726847 -1.          1.         -1.
  0.02826789 -0.04000931  1.         -0.62901604 -1.         -0.21395062
 -0.7594949  -0.24843533 -0.3260892  -0.6835031  -0.17361705  0.65627754
  0.51289946 -0.24353999  0.19846947 -0.066078   -0.24292877  0.74028105
 -1.          1.         -0.24500863  0.33252656 -0.4525726   1.
  0.0777629  -1.        ]","[  116.25618744     0.          -205.75056458     0.
  -190.1701355   -151.0491333    146.68595886  -242.25756836
  -963.89257812     0.          -157.33956909    65.4805069
  -121.9274292     -3.62538862   178.9694519    -26.56538963
    30.13835144  -149.51795959   144.25279236    47.02767563
     3.50848436  -390.62805176   175.71728516     0.
     5.49349689    -6.44504786   333.56237793  -154.61313915
  -325.39794922  -111.30275726  -234.44674683   -63.30562592
  -504.36044312   -50.43923569  -140.58061218    82.45562744
   520.00268555   -44.89067459    37.95944977   -64.91217041
   -69.67498016   597.91699219 -1462.45874023  1102.73034668
     0.             5.94890308   -33.77291489    48.65266037
     2.34233093   -26.30031395]"
304,2020-04-07,"[-0.80007416 -0.8919222  -0.8558063  -0.32132047  1.          0.5639514
  0.15975034 -0.78532326  0.42856008  0.1639666  -0.48287547  1.
  0.05292739 -1.         -0.5143904  -1.          0.39302355  0.65580386
 -0.6323451   0.95162416  0.08930265 -1.         -1.         -0.11781447
 -0.66345686  0.8373629   0.46294698 -0.29695302  0.01272953 -0.90475124
 -1.         -0.7760673  -0.3365484  -1.         -0.94505125 -0.06306842
 -0.5029488  -0.60329306  0.84359217 -1.          1.         -1.
  0.8427972  -1.          0.37372348 -0.4470332   0.41289344  0.7844877
 -1.          0.8060593 ]","[ -415.57543945     0.             0.             0.
   229.52310181   160.65525818    25.61398697     0.
   412.30691528    44.5934639    -73.76266479    64.16714478
     6.34503794    -4.43771935  -105.14801788   -74.0489502
    37.31311798    99.74354553  -218.26980591   222.08990479
     4.17733097  -396.08352661  -174.52311707     0.
  -132.14112854   138.07388306   155.6668396      0.
     4.14475393  -478.95272827  -312.46484375  -198.66255188
  -520.53759766   -23.4909153   -773.80761719    -7.94933319
  -514.87329102  -113.36941528   163.30899048  -989.84417725
   290.09555054  -815.52764893  1242.84387207 -1121.78051758
    25.82275772    -8.08715534    30.91047478    37.11699677
   -30.61150169    21.91838837]"
305,2020-04-08,"[-0.17577817  0.7010461  -1.         -0.98707324 -0.30301374 -0.41194525
  0.7969618   0.83373374 -0.37280956 -1.         -0.12526584 -0.563116
  1.         -1.          1.          0.05617429  0.14516693 -1.
  1.          0.05278534  0.08277609  1.         -0.5452957   0.17156051
 -0.5156834  -0.5984623  -1.         -0.5354937   0.42082703  0.19049092
  1.          1.         -0.1589664  -0.11111713 -1.         -0.3432741
  0.27386755 -1.          1.         -0.5817357   1.          0.54637575
 -0.19533822  1.         -0.22188276  0.26520172  1.          0.5127134
  0.5874506  -0.7735176 ]","[ -90.14819336   56.01924133    0.            0.          -68.16251373
 -110.43516541  126.32901764  290.34173584 -349.36703491  -44.5934639
  -18.62112999  -35.46383286  118.0121994    -4.36059141  189.76124573
    3.97315502   13.02370739 -147.96051025  340.79446411   12.06108475
    3.79889131  388.25302124  -29.10621643    0.         -100.99438477
  -96.15891266 -335.83642578    0.          135.7532959    98.69791412
  306.09872437  244.52508545 -244.43583679    0.         -807.16766357
  -42.17831039  279.27429199 -186.30369568  189.76412964 -563.99249268
  283.91992188  436.40930176 -285.67407227 1112.17382812  -14.73863411
    4.71034908   72.13935089   23.18000221   17.71405983  -20.49912453]"
306,2020-04-09,"[-0.04335677 -1.          0.4554256  -0.74361974 -0.39011377  0.11548396
 -0.00792942 -1.          0.73637605  1.         -0.93819696 -0.02137053
 -0.21236311  1.          0.19351737  0.04359083 -1.          1.
  0.07698161  0.97301525  1.         -0.7628387   1.         -1.
 -1.          0.25898397  0.90029645  0.62523043  0.85221386 -1.
  1.          1.         -0.48427287 -1.          0.74927807  0.62347484
 -0.38815662  0.7025725  -0.01229737 -0.5446916  -1.         -0.7711894
 -0.8355629  -0.31243563  1.         -1.          1.          0.78646445
  0.19631521 -0.19751619]","[ -22.32261276  -56.01924133  418.67434692    0.          -87.87256622
   31.12288666   -1.26862204 -290.34173584  697.82800293  272.53155518
 -139.38323975   -1.35609424  -25.1827507     4.36130571   37.41012955
    3.09756327  -90.02682495  148.83699036   26.48255539  220.02470398
   45.10766602 -297.30331421  171.60783386    0.         -196.53237915
   41.94778824  302.35235596  224.14672852  277.65377808 -521.28948975
  307.01968384  249.1317749  -749.02227783    0.          608.63476562
   77.9520874  -397.35946655  132.98539734   -2.38243556 -532.06048584
 -282.02380371 -495.32457733 -965.29931641 -349.73092651   66.36386871
  -18.13587189   72.79779053   37.38592148    5.86284351   -5.15355253]"
307,2020-04-10,"[ 0.40025914 -0.5223587  -1.         -0.03631785  0.38987672 -1.
 -0.58995855 -0.39727604 -0.7580144  -0.9004962  -0.7257534  -1.
 -1.         -0.41538954  0.5522765  -0.41314533  0.2464832   0.7845469
  1.          0.9646332   0.3238923  -0.7381253   0.12199096 -0.43375894
 -1.          0.898114   -1.          0.42775014 -0.6063173  -1.
  1.         -0.7717728  -1.          0.28150833  0.09398743  0.27643922
  1.         -0.87903345  1.         -0.21129565  0.43954474 -0.30641353
 -1.          0.4716378   1.         -0.8708552   0.28250498 -1.
  0.35094652  0.17816201]","[  206.88433838     0.          -418.67434692     0.
    87.43120575  -269.78610229   -94.15323639     0.
  -694.91601562  -243.14471436  -108.6873703    -62.13850784
  -119.16025543    -1.81361127   106.1498642    -28.85266304
    22.05611038   116.95585632   343.08612061   217.93217468
    14.97028446  -287.23287964    20.78182411     0.
  -201.07615662   143.34413147  -338.77404785   155.43811035
  -197.78739929  -357.18695831   306.83505249  -192.17832947
 -1546.69470215    20.78291512    75.74378204    34.44519424
  1025.70410156  -165.6640625    194.03083801  -207.1729126
   122.46315002     0.             0.           526.80480957
    64.75400543   -16.12912178    19.44068146   -47.46953964
    10.78587532     4.7638278 ]"
308,2020-04-13,"[-1.         -1.         -0.16045164 -0.30322617 -1.          0.37466004
  0.5241418  -0.4113884   0.5680147   0.7940754   0.05067588  1.
  1.          0.10626078  0.7136075   1.          0.08190526  1.
 -0.5570282  -1.          1.         -1.          0.4169814   1.
 -1.          0.60663563 -0.36003578  1.          0.5151007  -1.
  0.00156019 -0.5045851   0.24162336  1.          0.9991609   0.86418927
 -0.9156573  -0.3296673  -0.89454025 -0.57522947  1.         -0.8313616
 -0.9698581  -0.427966   -0.23554271  1.         -0.99613535 -1.
  1.         -0.1027322 ]","[-5.16368896e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.25848846e+02  1.00070526e+02  8.41705475e+01  0.00000000e+00
  5.34280212e+02  2.20642700e+02  7.75992441e+00  6.25130501e+01
  1.19937729e+02  4.61351275e-01  1.38870880e+02  7.17153320e+01
  7.33801079e+00  1.54576233e+02 -1.85859436e+02 -2.40882599e+02
  4.86838341e+01 -3.96391266e+02  7.09173737e+01  0.00000000e+00
 -2.03837860e+02  9.87340240e+01 -1.22815392e+02  3.72189972e+02
  1.66782394e+02  0.00000000e+00  4.83656794e-01 -1.32334915e+02
  3.72622559e+02  7.24230423e+01  8.01418762e+02  1.07602127e+02
 -9.42868530e+02 -6.13962784e+01 -1.71995209e+02 -3.36634979e+02
  2.81085205e+02  0.00000000e+00  0.00000000e+00 -4.83217041e+02
 -1.52878342e+01  1.92874966e+01 -6.98156586e+01 -4.77241325e+01
  3.21863632e+01 -2.91624188e+00]"
309,2020-04-14,"[ 0.9127883  -0.34532905 -1.          0.10040618  0.7845874   0.84945816
 -0.40720916 -1.          0.272384   -0.8218757  -0.7730968  -1.
  0.2941033   0.7103129  -0.3094428   1.         -1.          0.07462467
  0.88695526  0.93552     1.          0.5213402  -0.335753   -0.32520765
  1.          0.33986774  0.46050188 -0.13905437  1.         -0.71683455
  1.         -0.9398683   1.         -1.          0.4505767   1.
  0.2531286  -0.6430728   1.         -1.          1.         -1.
  0.41796798 -0.01311072 -1.          0.12800045  0.6805133   1.
  0.7727503   0.3666    ]","[ 476.00061035    0.            0.          118.86327362  178.94895935
  218.30236816  -65.74082184    0.          257.16494751 -231.30186462
 -116.74989319  -62.21559525   35.74906921    3.09112167  -59.93608093
   72.55988312  -87.44606781   11.94786072  292.50054932  232.14587402
   54.08726501  209.41899109  -57.75283051    0.          211.26463318
   56.65425491  157.48283386  -53.60450363  327.84521484    0.
  313.61529541 -254.60058594 1546.69470215  -73.311203    366.00115967
  125.12011719  261.16192627 -120.93199158  190.1184082     0.
  284.5581665     0.          611.26086426  -14.8681345   -63.98616028
    2.5687933    47.2466507    47.70532608   26.12713814   10.87935829]"
