,cash,asset_value,total_assets,reward,date
209,95976.39349269806,1257394.9722893792,1353371.3657820772,0.30290545854840223,2019-11-14
210,48232.30859614193,1310142.2198543642,1358374.528450506,0.3114188724645244,2019-11-15
211,30066.231940931848,1331129.9646857204,1361196.1966266523,0.31622024126051973,2019-11-18
212,22619.61045536572,1338385.4740435868,1361005.0844989524,0.31589504362947574,2019-11-19
213,69634.92637474061,1305186.510296613,1374821.4366713536,0.33940503773716346,2019-11-20
214,36124.52245315991,1325884.814150035,1362009.336603195,0.3176038854973414,2019-11-21
215,11869.736922630149,1350439.1177776684,1362308.8547002985,0.31811354742620557,2019-11-22
216,25737.815271520914,1329668.11121624,1355405.926487761,0.30636748018808724,2019-11-25
217,6911.965946713672,1330355.5663054972,1337267.532252211,0.2755030713861373,2019-11-26
218,5347.959511766868,1342505.8559052798,1347853.8154170467,0.2935167592048915,2019-11-27
219,68984.70024527173,1288718.565324115,1357703.2655693868,0.31027664720977544,2019-11-28
220,25987.47077086584,1332956.2722764167,1358943.7430472826,0.3123874516994225,2019-11-29
221,17978.122388674798,1326613.8237028266,1344591.9460915015,0.2879663412894594,2019-12-02
222,44755.40944144543,1311079.3999824577,1355834.8094239032,0.3070972701627327,2019-12-03
223,89482.40567576168,1280951.1637415842,1370433.5694173458,0.33193861447291695,2019-12-04
224,78422.13813407724,1286313.0881760535,1364735.2263101307,0.3222422770314165,2019-12-05
225,80076.00271269164,1293726.4709720896,1373802.4736847812,0.33767116373689576,2019-12-06
226,62046.50837412636,1322432.2084856874,1384478.7168598138,0.35583792809012627,2019-12-09
227,53105.5747705492,1340529.8061732897,1393635.380943839,0.37141896684589304,2019-12-10
228,93453.80706050806,1308775.533167304,1402229.340227812,0.38604250347892044,2019-12-11
229,71778.59669733072,1335185.3871057057,1406963.9838030364,0.394099003571461,2019-12-12
230,35639.185086457546,1370154.966153367,1405794.1512398245,0.39210840892499343,2019-12-13
231,82436.58767873335,1343290.8820552318,1425727.4697339651,0.425727469733965,2019-12-16
232,74402.04212267495,1360574.643308833,1434976.6854315079,0.4349766854315078,2019-12-17
233,80527.46699109579,1366725.812706122,1447253.2796972177,0.44725327969721773,2019-12-18
234,2531.7591848283573,1431127.4553697975,1433659.2145546258,0.42426620413046845,2019-12-19
235,53381.216392086,1363159.6542656054,1416540.8706576913,0.3953196998575449,2019-12-20
236,44233.44829012063,1366503.8453288416,1410737.2936189622,0.38550605967358453,2019-12-23
237,15787.458587295363,1369916.9885553974,1385704.4471426927,0.3431764159970996,2019-12-24
238,554.3148128535615,1395890.644077963,1396444.9588908164,0.36133823533443166,2019-12-25
239,64871.4423785824,1346849.2896904598,1411720.7320690423,0.3871690187465413,2019-12-26
240,65728.95806784759,1350777.702898872,1416506.6609667197,0.3952618524996555,2019-12-27
241,49531.73458201839,1354986.782067045,1404518.5166490634,0.37499033132887205,2019-12-30
242,41775.1459300931,1385882.4122568597,1427657.5581869527,0.4141176189205067,2019-12-31
243,51315.49069649288,1381931.9551541111,1433247.445850604,0.42356991805150024,2020-01-02
244,63803.79814392064,1404946.533972382,1468750.3321163028,0.4687503321163029,2020-01-03
245,25191.502316839113,1439812.1660817647,1465003.6683986038,0.4624527489974144,2020-01-06
246,31564.236772562745,1425453.4749330308,1457017.7117055936,0.4490295464237489,2020-01-07
247,64423.68066270545,1395775.676783369,1460199.3574460745,0.454377418561535,2020-01-08
248,43461.488917504445,1401517.4019905347,1444978.8909080392,0.4287940835323625,2020-01-09
249,43268.80710862433,1425170.828382153,1468439.6354907774,0.46822809741059346,2020-01-10
250,41382.004147916625,1451789.7038948943,1493171.708042811,0.49317170804281085,2020-01-13
251,73314.43457793146,1461061.084842324,1534375.5194202554,0.5343755194202555,2020-01-14
252,110308.65602047755,1422243.5473874048,1532552.2034078825,0.5313638919487281,2020-01-15
253,112130.24944707112,1418893.8738121667,1531024.123259238,0.5288399146879985,2020-01-16
254,102205.22492365327,1428119.8112463322,1530325.0361699855,0.5276852109127368,2020-01-17
255,115405.26311077563,1421224.4988121,1536629.7619228757,0.5366297619228757,2020-01-20
256,117374.82888189655,1451939.990884624,1569314.8197665205,0.5693148197665205,2020-01-21
257,117939.02390366278,1440510.9707341387,1558449.9946378015,0.5515267023882992,2020-01-22
258,83607.4212428753,1510019.9083154807,1593627.329558356,0.5936273295583561,2020-01-23
259,80924.38067775048,1489172.5341968557,1570096.9148746063,0.5553315966303021,2020-02-03
260,59904.26176686875,1386123.5274164455,1446027.7891833142,0.35340918404434096,2020-02-04
261,34104.58353162416,1477645.5953947112,1511750.1789263354,0.46037232595319943,2020-02-05
262,26958.706701156287,1483580.0871830834,1510538.7938842396,0.45840079767081954,2020-02-06
263,76896.57652823282,1455065.3240701684,1531961.9005984012,0.4932668883981245,2020-02-07
264,20551.262467149496,1520205.0474751038,1540756.3099422532,0.5075797832628601,2020-02-10
265,11727.720149001707,1508505.6389166361,1520233.359065638,0.4741786955119839,2020-02-11
266,55788.98975790206,1477643.597074232,1533432.586832134,0.4956604291828901,2020-02-12
267,40832.91906016852,1508927.030335008,1549759.9493951765,0.5222331999792159,2020-02-13
268,47789.081102471006,1507638.314006323,1555427.395108794,0.5314569637908596,2020-02-14
269,44635.94781456489,1506775.934593706,1551411.8824082708,0.5249217197666798,2020-02-17
270,64814.80339279414,1523933.4955819945,1588748.2989747887,0.5856867108022771,2020-02-18
271,49689.042944075074,1542244.3293816634,1591933.3723257384,0.5908704153839252,2020-02-19
272,93197.56004461771,1512937.3929581204,1606134.953002738,0.606134953002738,2020-02-20
273,97101.84466440952,1547702.6276189624,1644804.472283372,0.6448044722833719,2020-02-21
274,29201.77207947077,1626736.2032301421,1655937.975309613,0.6559379753096128,2020-02-24
275,34921.35652433026,1632373.8654229692,1667295.2219472995,0.6672952219472996,2020-02-25
276,29243.042681568695,1639148.483535807,1668391.5262173759,0.6683915262173759,2020-02-26
277,16123.155986177082,1600398.469953877,1616521.625940054,0.5854318610603899,2020-02-27
278,6209.4830154191195,1609461.4121102225,1615670.8951256417,0.5840712194720116,2020-02-28
279,5962.739484271927,1538723.2069376365,1544685.9464219084,0.4705393340401397,2020-03-02
280,8358.591484182605,1581053.1635809396,1589411.7550651222,0.5420728841159758,2020-03-03
281,74673.4823609262,1532934.9569769274,1607608.4393378536,0.5711762914131207,2020-03-04
282,80179.21592631412,1512000.6258850493,1592179.8418113636,0.5465001058450694,2020-03-05
283,95717.29661621658,1518116.3228630722,1613833.6194792888,0.581132718113659,2020-03-06
284,90427.22663248335,1502314.6615898144,1592741.8882222977,0.5473990314609755,2020-03-09
285,70457.43040082046,1445392.4222354072,1515849.8526362276,0.42441947122749735,2020-03-10
286,91819.99883308464,1466789.4917411096,1558609.4905741944,0.49280836780531856,2020-03-11
287,79470.33259408282,1444008.471621722,1523478.804215805,0.4366210614591505,2020-03-12
288,80294.18189146358,1359179.5127332974,1439473.6946247611,0.3022649951106705,2020-03-13
289,58903.971610623,1364853.7982198666,1423757.7698304895,0.27712926414541994,2020-03-16
290,76940.11957475978,1269341.1323564996,1346281.2519312594,0.15321489476963213,2020-03-17
291,88675.47580944332,1265783.4843140258,1354458.9601234691,0.16629415518366975,2020-03-18
292,63075.2151538314,1266033.0587210655,1329108.2738748968,0.1257487824060617,2020-03-19
293,107549.8953697824,1216609.965902012,1324159.8612717944,0.1178343917784117,2020-03-20
294,143633.26410935904,1196062.0180885126,1339695.2821978717,0.1426814285224498,2020-03-23
295,120488.19762136217,1163879.6515583103,1284367.8491796725,0.054191855713455084,2020-03-24
296,93096.45322092474,1220716.7041005245,1313813.1573214494,0.10128608359563351,2020-03-25
297,91904.05163805059,1262989.655988703,1354893.7076267535,0.16698948151179993,2020-03-26
298,117880.56190424846,1272047.9145108513,1389928.4764150998,0.2230233792442845,2020-03-27
299,115413.22722290519,1278799.5379102635,1394212.7651331688,0.22987558361688953,2020-03-30
300,58517.32715632635,1319787.9735499881,1378305.3007063144,0.20443350805297178,2020-03-31
301,36956.992266340385,1338135.189629941,1375092.1818962814,0.19929451107852614,2020-04-01
302,46968.49817250903,1327864.6423037716,1374833.1404762806,0.19888020549185337,2020-04-02
303,19095.897087562542,1403778.244696592,1422874.1417841546,0.275716007392364,2020-04-03
304,6631.717549956644,1406103.4736133656,1412735.1911633222,0.25949997566586336,2020-04-07
305,4447.19895383891,1438139.1705092331,1442586.3694630722,0.3072433440365072,2020-04-08
306,18577.156087735075,1416071.568481049,1434648.724568784,0.2945480359860866,2020-04-09
307,7237.324538452922,1422787.2619292876,1430024.5864677406,0.2871522834118341,2020-04-10
308,59518.332954312464,1347130.2153822766,1406648.548336589,0.2497651227331169,2020-04-13
309,47864.42647206397,1335657.9286625674,1383522.3551346313,0.21277755896043338,2020-04-14
310,23624.357624347,1392687.2131250808,1416311.570749428,0.2652199645486515,2020-04-15
311,74885.70399939027,1334376.6916486572,1409262.3956480476,0.25394565704243177,2020-04-16
312,50284.617425970784,1364102.7980448874,1414387.415470858,0.26214250967083697,2020-04-17
313,24197.218970142945,1418814.430382893,1443011.649353036,0.30792352805615586,2020-04-20
314,60157.30839489105,1386853.9818335187,1447011.2902284097,0.31432047244963235,2020-04-21
315,53158.093152462585,1371239.127404581,1424397.2205570436,0.27815198865184265,2020-04-22
316,77521.00670965535,1350212.4940633592,1427733.5007730145,0.28348796747784843,2020-04-23
317,114659.80577100154,1312577.5727620344,1427237.378533036,0.2826944796422154,2020-04-24
318,119523.55305085235,1287435.3090903638,1406958.8621412162,0.25026143233054865,2020-04-27
319,138865.25247233012,1263684.9294708406,1402550.1819431707,0.2432102787509457,2020-04-28
320,157462.69887966645,1268975.4109852908,1426438.1098649572,0.28141614556561656,2020-04-29
321,180630.30541196585,1232034.9072465794,1412665.2126585452,0.2593880534664098,2020-04-30
322,141451.89981526404,1302140.4470080552,1443592.3468233193,0.3088522837976293,2020-05-06
323,95004.68772863122,1361318.0154379702,1456322.7031666015,0.32921295721171595,2020-05-07
324,14780.754318143545,1429650.533553931,1444431.2878720744,0.31019406907423597,2020-05-08
325,88319.5787917952,1373289.4594090604,1461609.0382008557,0.33766781411339997,2020-05-11
326,78269.44691755375,1382113.2654670305,1460382.7123845841,0.3357064535064326,2020-05-12
327,42097.82795085546,1410397.4078548485,1452495.235805704,0.32309138364088386,2020-05-13
328,42908.385574985274,1412666.5015799075,1455574.8871548928,0.32801691546884204,2020-05-14
329,61460.40874905419,1376619.469049137,1438079.8777981913,0.30003575278315153,2020-05-15
330,66960.13279399482,1382048.0811314709,1449008.2139254657,0.31751431165823096,2020-05-18
331,82568.64139058831,1350067.1485575768,1432635.7899481652,0.29132858923148286,2020-05-19
332,75890.65829972683,1381735.5935110115,1457626.2518107384,0.3312978264413705,2020-05-20
333,18717.984092301147,1425484.2320201104,1444202.2161124116,0.30982769635369956,2020-05-21
334,10521.29569477527,1415406.0152640566,1425927.3109588318,0.2805991841681942,2020-05-22
335,33817.81444553465,1357913.3247846004,1391731.1392301351,0.22590652154312663,2020-05-25
336,21016.677281371227,1362620.9027502257,1383637.580031597,0.2129618473207141,2020-05-26
337,39514.84584163086,1367917.4988892106,1407432.3447308415,0.2510187107691607,2020-05-27
338,44543.74368413159,1342290.3359639635,1386834.0796480952,0.2180742638945138,2020-05-28
339,57262.0645796612,1330715.3200138272,1387977.3845934884,0.21990284260654225,2020-05-29
340,91909.3161789778,1307537.683916382,1399447.0000953597,0.23824711272133636,2020-06-01
341,33604.158272514804,1406590.7651038552,1440194.92337637,0.303418513729661,2020-06-02
342,13979.53624113137,1428227.3962875418,1442206.9325286732,0.3066364803090347,2020-06-03
